city,lat,lon,date,rainfall_weekly,rainfall_30d,rainfall_90d,temp_mean,temp_max,temp_min,humidity_mean,wind_speed,solar_radiation,et0,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code_encoded,month,year,day_of_year
Nashik,19.9975,73.7898,2021-05-30,-0.4115174819694283,-0.3911975402636809,-0.46328304551175226,1.851524049059366,2.0143496273115478,1.6305588658309373,-0.9153284088215345,-0.25456778470250596,1.6018496636296704,2.188524047945043,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,-0.4356995189307191,-0.7104994938867517,-0.3109494646551361
Nashik,19.9975,73.7898,2021-06-06,-0.18762058022338673,-0.4028753182529346,-0.44104700719974216,0.7929594044422846,0.733835167959385,0.828896588226325,0.8426120838405324,1.400619804270433,-0.848359746673976,0.8242644611406988,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,-0.14634182315230257,-0.7104994938867517,-0.24458984873118636
Nashik,19.9975,73.7898,2021-06-13,0.09476700666894755,-0.2703610204602441,-0.3907660019765941,0.7747324635415938,0.616893208201197,0.8985492123460701,0.7538326126565029,1.5322824533932808,-1.0107404886585962,0.4367824483205295,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,-0.14634182315230257,-0.7104994938867517,-0.1782302328072366
Nashik,19.9975,73.7898,2021-06-20,-0.03568082369220302,-0.17198998209345098,-0.3659227003631151,0.8742796023069078,0.7323733934624078,0.9813438410167102,1.0934408307399874,1.053699173248327,-1.176020886750085,0.5497980353930785,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,-0.14634182315230257,-0.7104994938867517,-0.11187061688328685
Nashik,19.9975,73.7898,2021-06-27,-0.2576733775497606,-0.13172300981953022,-0.358371093184249,0.8925065432075996,0.7382204914503171,1.0115704514837693,0.8078490378949786,1.1937213556488158,-1.0136401447654646,0.48521769992305025,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,-0.14634182315230257,-0.7104994938867517,-0.04551100095933709
Nashik,19.9975,73.7898,2021-07-04,0.3528061455585228,0.044298131579465466,-0.2824767655798305,0.9822391753340808,0.8376211572447771,1.0891082783340515,0.8843277389751967,0.6587112258797849,-1.1789205428569531,0.5659431192605859,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,0.14301587262611398,-0.7104994938867517,0.02084861496461267
Nashik,19.9975,73.7898,2021-07-11,-0.1978224439116936,0.008374723069840318,-0.2612404033523214,1.0341158532822021,0.8873214901420078,1.1403620960825434,1.0522599916967936,0.9345758240419418,-1.019439456979201,0.5740156611943392,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,0.14301587262611398,-0.7104994938867517,0.08720823088856243
Nashik,19.9975,73.7898,2021-07-18,-0.2516882841859539,-0.1233919121076846,-0.26029476381292854,0.959806017302461,0.8186180887840723,1.0641384696873508,0.7848519459617667,1.8165065848330784,-0.861408199154883,0.5497980353930785,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,0.14301587262611398,-0.7104994938867517,0.15356784681251218
Nashik,19.9975,73.7898,2021-07-25,-0.23631747622890484,-0.0910644047471894,-0.24288148715182217,0.9093314117313145,0.7806119518626603,1.0023710482981427,1.0453073825076824,1.2982155216193296,-1.3543497373224804,0.5820882031280926,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,0.14301587262611398,-0.7104994938867517,0.21992746273646194
Nashik,19.9975,73.7898,2021-08-01,0.18998440109314507,-0.08162961460343257,-0.20982463068190194,1.0958070378691587,0.9779515089546034,1.1758455083699604,1.1752676927349057,1.4779454870886133,-1.0397370497272787,0.6789587063331349,S_0060,2021-01-31,0.0,-1.872172252171779,1.7382573834828827,2.3519411612143197,1.5914053782566988,0.4323735684045305,-0.7104994938867517,0.2862870786604117
